,actuals,Pred,mape
4577,1479063.2137821943,1391513.8412386267,5.919244811700118
337,1236931.7282626638,1184581.04623661,4.232301656582379
2767,1273518.7367614836,1284848.3086612858,0.8896274214710749
3233,963655.5773858128,1079223.471490941,11.992655552167166
1205,1029354.4948558316,1095217.6759441635,6.398493562468628
3087,681089.918915701,655887.7389626196,3.7002720570586964
4443,1812209.1366168254,1836352.6789608756,1.3322713066728773
4464,1373528.5581959272,1305897.1789568393,4.923915038790234
966,814879.206289094,900337.925692352,10.48728679584687
2104,1325531.154513243,1378098.281658846,3.9657405989002643
2795,2197436.8754965314,2092360.9244103702,4.78175060489136
1817,842086.673327905,815644.2822036454,3.1401032651140186
4403,1229702.9483640657,1381839.1453513326,12.371784355698354
597,914231.2923067894,1015317.7755353278,11.05699225996486
4482,1347225.944669636,1262342.759422638,6.300590155856363
399,1421135.814954099,1403261.8602431654,1.2577231903420096
3403,958909.193464849,1125377.87860968,17.36021369691179
892,1119542.3106088159,1130349.0208028816,0.9652793013413605
737,1442128.7319147731,1530984.0953044668,6.161403030346451
955,1695706.1315254318,1629385.7680915957,3.911076465482567
4190,1076032.5535246094,980405.6234215824,8.886992293104448
1469,1023965.4034107302,1014339.3098023902,0.9400799652289448
2455,796289.306909297,999206.6122903754,25.482862022683435
2346,1226180.7679891768,1307693.511124916,6.647693820007672
4059,1144319.075933622,1071982.3498220816,6.321377283038175
4534,1095391.7986012585,1117320.5792616932,2.0019120727794566
2560,1029855.7140241184,868878.1681200489,15.631077607469532
4058,1788786.455834884,1653695.7465136973,7.552086996216409
3407,1381117.7013514298,1486218.437928454,7.609831984209794
1617,1427026.945021006,1294166.5653268993,9.310292293895756
1029,1359978.159938887,1329620.896374791,2.2321875790608448
3480,983994.2668686192,968189.7740426338,1.606157002954937
4955,1675123.1598875837,1524911.7773409015,8.967184392385974
3319,891200.8622760209,886130.6030290416,0.5689244099282552
2440,1353729.53334886,1337843.7815397885,1.1734804787610194
2869,769851.8034373517,777120.6281267507,0.9441849271436437
2870,1012023.3986385613,1070764.6590987071,5.804338174311819
4433,722115.124273698,755519.19180662,4.625864548470685
3461,639366.3655728735,617935.5011032219,3.3518911259039252
1687,1007224.9288462064,1065136.436350475,5.749610225653102
3732,1287784.3040333614,1309427.8292870643,1.6806793797622017
2597,401148.5687913792,485254.7180888965,20.966334131745935
1390,1727006.9506782219,1878998.659167328,8.800874161474368
135,1393746.760467427,1426488.7327327272,2.3492052641126344
4834,1143672.8254142758,1071497.7659951705,6.310813531217822
4273,1394900.984583555,1410419.0449618176,1.1124847247057774
3863,1641473.6623413602,1717435.9064068412,4.627685829398579
4463,962591.6565767031,892470.8027733052,7.284589817947415
985,1179278.0943348084,1104075.138495523,6.377033220625104
1012,1473761.5318166828,1374618.5968761905,6.727203336504537
1391,1597330.4114850054,1488798.312645386,6.794592906969033
4785,925163.7460279365,980418.4215115393,5.972421176341071
880,1967637.286822351,1998784.592604653,1.5829800538392724
2224,1085494.8201108652,1139595.793462759,4.983991848654626
869,1244440.1347023242,1359277.1711522886,9.228008101605782
4426,1023943.7751242385,1170536.6511720205,14.316496628928228
2642,1759180.0436353062,1731993.771116131,1.5453945500083877
4104,1210826.7732818108,1142285.0348520153,5.66073859136933
959,1014226.2985707616,1123484.6831238912,10.772584452512776
992,998240.8507856096,1148489.2903494244,15.05132147673281
4023,1327961.0982193248,1261910.7058239696,4.9738198267948395
3360,1537310.6164231747,1352710.6763401446,12.00797926658014
2351,1444572.9714972137,1554130.2273470247,7.584058265762889
4239,895441.022143891,832120.7678191629,7.071404230858761
2806,1382810.7056157028,1557715.6562556354,12.648510018734301
1729,945614.5659127636,915875.179145568,3.1449797665171655
4466,1533815.8823021615,1357690.3189658616,11.482836067126032
2486,1392083.817875569,1570394.345246707,12.808893048067624
2219,860346.470698685,817647.6705050161,4.962977317614071
4961,961354.287727855,1042724.3101466042,8.464103552402712
1933,1153433.0812821977,1343962.733534989,16.518483416566447
1470,889385.9015842597,842382.4201545757,5.284936645156715
1983,1024787.9415573477,1206043.1250892333,17.687091756411196
922,1615346.750005374,1642365.0034629302,1.6725977538547907
2271,1127248.610233683,1264819.5794046787,12.204137394543052
2228,1838092.102498864,1679198.6891800314,8.644475056653524
4997,1030729.5831522895,1020855.9459389034,0.9579270232246072
3242,1081578.6194758175,1088302.4124924135,0.6216647496096638
1590,1706110.8599930475,1751920.8594977772,2.685054094604164
1621,1092649.7088299526,1049514.6703447634,3.9477463030104776
752,1369006.1148814352,1335532.9257633137,2.445072286694681
609,1231511.931157747,1227564.060465037,0.3205710470867105
944,1914746.5822599519,1751354.729467214,8.533340876884521
3166,1164968.8766317505,1085183.3930404373,6.8487223299900775
1401,1043968.3994445396,985053.6882776376,5.6433423845250985
2055,964596.749839928,796035.8515109168,17.474752880619114
4566,763874.064468313,681202.89442041,10.822617744646877
2907,1055484.373480787,919052.4965496627,12.925996855945668
3199,1249331.4501907614,1284833.9680273198,2.841721292707191
267,1607161.6371450324,1596186.7089515282,0.6828764412893855
1603,1630952.883556368,1451644.6583300517,10.9940775747811
375,897291.1153231284,913536.7608284755,1.8105211595120665
2827,1591022.9035030273,1648680.3514924487,3.6239231919587342
1007,1767330.9341487384,1760090.1435243217,0.40970202492971713
3728,1048647.1655575398,1023570.2215763405,2.391361442136403
2669,891981.0975959449,853998.9541477025,4.258178065724855
2752,1172188.1935091391,1324223.7142161932,12.970231362927365
4142,1296432.7846447614,1240506.0433543632,4.3138943995251395
307,1285933.4084066823,1301379.5948162768,1.2011653409590526
2363,1107159.7806059057,1266049.3612728235,14.351097596768167
4925,1629345.786532865,1522131.8357355027,6.580184002900092
1128,1989672.5239908115,2018011.7900129026,1.424318106642453
66,1200961.8209226294,1117366.2868787833,6.960715368921934
3653,1383651.8270781066,1247590.806649963,9.833472392796045
3912,1491153.0301284252,1403874.3154700561,5.853102457958471
96,1441421.912993609,1425068.6318608886,1.1345242489589458
2373,1659100.1242863662,1510847.671910989,8.93571462054741
1054,1479758.3175267638,1587979.0367064616,7.313405026881388
2871,866328.1313278642,993406.4446732625,14.668612128596012
596,1050239.9038404576,1157875.0893027857,10.248628438962747
4942,815569.5956124964,843610.1853368622,3.4381602594328258
4771,899186.156938855,976925.1810970493,8.645487206213808
230,1592210.175923131,1625755.661703905,2.1068503573232826
1027,1726364.3979780802,1752550.7289446369,1.516848412607798
2002,636506.0005989884,724549.9555910835,13.832384126660354
3178,1046347.12078429,990156.2455421202,5.370194472370883
735,565732.8175402835,639088.919068594,12.966562881618064
413,1008712.5750731864,1058372.5842374465,4.923107968655697
2481,1302748.857596481,1147802.2237191224,11.893822280007898
2220,631712.7237814899,664978.3908756617,5.265948562036324
2775,1168760.4276857057,1224049.330441631,4.730559098874032
354,1051123.8330999936,1281108.508809032,21.8798840314336
2544,1553311.1606797678,1467500.5002367776,5.524370301017947
149,1352135.9672641808,1171694.5068540517,13.344919799391326
854,1040607.3120545676,1143791.8511287095,9.915799925566068
2408,1354417.5627576166,1378312.7001923202,1.764237122416859
4664,906011.3853235616,1123447.2049684436,23.999237003763444
4946,757719.6586147314,771099.614582866,1.7658187716280063
3564,1134125.645697823,953479.8012478803,15.928203822495524
2798,1148749.9333118591,1177103.078215737,2.4681738019462
1701,1242114.1008793542,1135544.2343898364,8.579716341201799
642,1135079.3452920208,1284982.9046860966,13.206438828777225
3972,1424389.4833293157,1363573.9546659435,4.2695856277472775
3887,1542488.6947641938,1616370.7315270854,4.789794376689821
4892,1362436.153753944,1209283.6342329397,11.241078644237419
2935,1272337.503505837,1377190.4759890228,8.240971612820559
4784,999408.251057222,841450.9906264571,15.805078681676893
2085,826587.3919400298,842899.5166797685,1.9734301416639701
1867,945831.1862992595,1030461.2608107827,8.947693387300331
1070,1681340.6350211625,1663315.0614284044,1.0720952802363668
3348,1144137.6360216094,1145343.702950209,0.10541274848655675
4681,454234.3344327882,490880.1565052895,8.067602841661383
4760,1092701.392243675,1223043.2860285263,11.928409235135737
146,1415073.6141811854,1489958.9807930756,5.291976746751917
898,1789334.8514812703,1775973.9275932144,0.7466977953844262
4108,1556256.437468461,1536781.7450535716,1.2513806816162338
3061,1019127.7329514013,1092837.7783275452,7.232660145816959
3427,1262104.9263349092,1186807.7431265325,5.9660002617243535
1105,1531216.8939163382,1440928.342108124,5.896522704715366
2399,1067000.3494773393,1027701.219743296,3.6831412242079953
3634,1597152.9012685108,1648148.9455954805,3.1929343951018674
4449,696014.4677148876,636407.2234685849,8.564081209691162
2463,1390200.2242984471,1364902.7848385386,1.8196975527517745
3620,1106976.067467471,1036004.8868729263,6.411266031876534
3622,805433.7396581171,751207.3286290234,6.732572570415436
3180,1063344.6349270279,1163887.7655652831,9.455366335219724
3922,266298.8811183604,329764.0539860078,23.832309246331164
400,1028964.4739347702,1118174.2195507255,8.669856722537405
211,1437053.5572016188,1334745.0616076356,7.1193237775500195
1482,1439875.6398384804,1478706.5844089626,2.6968262741661597
4787,562839.468720642,627992.6367028016,11.57579942470194
4520,1034366.7777318213,1059802.6492338702,2.4590766108928177
3317,1735992.339282555,1672813.7258541053,3.6393371098953105
2277,1661119.5006279624,1697752.3079634104,2.2053083671343017
4978,1910585.0524316991,1863886.4704155922,2.44420325369296
2902,989263.23661234,931840.2031106898,5.804626248751668
3966,1004340.0359426616,780339.507209905,22.303255940853976
2747,695152.1733037663,766678.2795913317,10.289273202963876
4708,1218509.1453244926,1169318.429314725,4.036959115039539
1828,1323326.402922148,1296894.505602328,1.9973830539051658
4492,1187090.9480935708,1210243.6181408074,1.9503703641594636
2974,1012768.7562290148,945350.798435281,6.656796764224898
3991,1626676.4900791012,1523356.118628407,6.351623821997333
2982,1411217.4928510934,1304508.2632664647,7.56150133662553
1279,1717570.5299038426,1538181.2876904332,10.444359581754842
4863,1621700.4633341725,1593424.9396469556,1.7435725231947707
734,1039915.3412099369,1017278.5657046167,2.176790225921889
3045,1378269.5728225105,1301917.6840411061,5.539691964979389
4792,1235681.7929598093,1133480.9713079743,8.270804201705923
1398,756319.7340442679,837677.7062886911,10.757087060174644
1340,1524689.063301804,1521122.796527408,0.2339012497848568
3000,1336134.485882136,1451672.6177369943,8.64719330843244
3531,743212.4194633622,782071.4854322737,5.228527531465334
1410,1513427.551164361,1449760.5316965673,4.206809861417627
122,1809154.2893631738,1752492.9590584366,3.13192360860953
3346,1161232.6574620141,1166517.779382383,0.4551303209057184
2330,1066040.788657332,1161014.781049435,8.90903926028213
3372,1287903.352195353,1155178.5874675112,10.305491052694283
2473,676979.7154027742,775697.0872076466,14.582028022233986
1645,945931.1936264844,1121004.89412081,18.50807983434113
3444,798073.946177208,856613.6946877264,7.335128378883331
2999,1675062.8906871276,1616557.9837147677,3.492699127753977
3294,1167918.058868265,1261720.0680263727,8.03155738930894
4829,1500481.759524706,1316708.7067644997,12.247603250999767
4546,1778013.334007159,1730952.4991776794,2.646821254338816
1766,829868.2304469759,853078.1562267961,2.7968206190179217
414,1071596.1123723,1033059.7062969217,3.5961688952068207
1859,945833.1891229402,967260.0392974368,2.2653941964508046
3714,1829101.5494831984,1786689.4133730046,2.318741467480419
203,1552536.7639745462,1634378.841192809,5.27150655091376
611,1210496.6250449277,1251272.7858746937,3.36854808068982
1133,774009.5475941251,856398.5719953747,10.644445492609442
1908,1753427.9367894987,1690267.9006461175,3.6020890746742786
2020,1416408.249920881,1461371.5600930983,3.1744597770260827
3451,1186019.796113567,1187170.843329167,0.0970512650270986
474,1137059.188484319,1279674.2182784253,12.54244556822145
147,1043483.9151320348,947427.9362321431,9.205314764026573
4718,1185616.3400142193,1308821.7761750692,10.39167831976508
324,679228.9927468386,1000456.564924275,47.29297123763443
2264,1043281.2900746964,934387.4379346697,10.437631075721699
4210,1113782.4678671532,1192615.5246958728,7.077958138421909
1965,1667560.879303713,1706900.8303974345,2.3591313265964695
876,1731437.4159947769,1799585.5270162122,3.935926900498547
2110,1018457.9870522928,1011261.2984782439,0.7066259645013131
1455,971928.9868990356,1026498.0091712885,5.614507130439303
2262,552585.3540991661,601502.1407895032,8.85234947460417
2674,849008.7046985144,800466.6489028409,5.717498009977524
803,1247557.6951939957,1182804.3949013422,5.190405264790927
1570,1720258.7771246668,1733681.9659382785,0.780300556643453
1320,1714055.8368001159,1680924.0190910045,1.9329485654891787
4364,1702526.0563464884,1458197.837568568,14.350923903169683
3981,997618.6797694248,877396.1430247221,12.050950847521142
421,847155.0413472856,994178.7858365863,17.35499847294531
534,993725.2171881605,1053498.05756219,6.015027025595918
4790,1479603.7556980178,1453959.8966816925,1.7331571995251915
2444,1737582.2827129075,1493254.8985499423,14.061341819248641
3040,798659.2170989877,892983.3732940662,11.81031335714088
1658,723089.9525266482,573060.3927890183,20.748395025181985
3221,771214.4795723044,688882.865981332,10.675579332565354
3987,1550931.0678444891,1422521.3109507565,8.279527024511713
2739,1448774.9705814288,1412855.7151531233,2.479284647904313
4148,1009831.1347769842,808704.8887657765,19.916819662687995
3341,605963.7067836822,528158.8464110414,12.83985484635892
4598,1928728.7915559376,1952346.7185278935,1.2245333338391733
3158,1021126.682548102,1008616.0680270316,1.225177515668439
3658,2017174.9894226263,1779214.8935988108,11.796700686435074
998,1788285.2389932962,1808657.0687160483,1.1391823451062142
477,1222041.015832907,1315021.625826043,7.608632508112928
2939,1603046.1793571315,1590699.6232594699,0.7701934140545434
2245,1420979.1842857092,1687621.0587743847,18.76465731781354
264,1280431.5736478446,1289541.7614068482,0.7114935265966165
2528,693681.0044027943,874637.557726522,26.086421881988436
4396,1656401.8371527654,1587985.6785465404,4.130408278454178
409,1267443.3976117743,1207312.8845022246,4.7442365649505716
881,1114779.246640951,1057266.792533914,5.1590890555536575
4007,1472809.4869159525,1467813.3217300824,0.339226847073891
2516,1402146.87334661,1323653.140735251,5.598110590512688
2876,1553976.233904922,1697645.509713116,9.24526853587546
1466,1345296.5544381766,1469236.5839559734,9.212840775434582
3775,1088834.2900883444,982284.9349544668,9.785635528178723
3690,1270543.4641944906,1259073.4951937213,0.9027608518722449
3982,913978.5733876184,990526.5818884741,8.375251973045065
4292,1049672.2486072308,1164262.2368113846,10.916739806753842
1348,1311145.9682970895,1301405.2790903263,0.7429141714415165
939,872365.8799358037,887892.6362959803,1.7798445259366629
525,1273067.036027562,1356178.384079311,6.528434536415848
4442,642646.4389558511,593255.6440069508,7.685531569917161
3003,1186025.9508770336,1023417.1718244092,13.710389636279016
1573,1276471.5809718044,1322167.5348537872,3.5798645706779806
2966,1270432.3996253265,1311339.9104351788,3.2199675340393275
3476,1325149.919832771,1327438.1635569911,0.172678101547104
2189,1241699.117121414,1163206.9718642225,6.321349848355935
1595,1772390.553273201,1792459.428632916,1.1323054798871686
2348,1480227.5472434366,1584246.5302838236,7.027229241483654
3374,1127499.3837301766,1108780.1838565064,1.6602403641002745
1991,1225796.4144416682,1142744.9080321249,6.775309947971421
1564,1098518.1336854908,1125606.4983699778,2.4659005485513887
4362,1617114.9439703785,1516005.9651388861,6.252429934463856
1085,800110.1189013292,710739.8229897991,11.169749488264054
2136,1308017.3142391795,1211635.0207270263,7.368579334763231
2863,1664301.512323261,1758778.0714687454,5.67664923969221
3041,1114128.470041262,1195440.2195432158,7.298238191412739
2188,549947.2482470637,648058.0563684842,17.840039828209882
4345,884227.2098749419,1026596.2195635382,16.100953250322608
3650,1172619.5970591358,1122338.5435650144,4.2879253954328815
151,1416965.9786882403,1426777.2556777778,0.6924144359923403
2334,934610.3953348844,1009225.8310378576,7.983587179793498
4616,670734.6739512904,889956.9010695894,32.68389657371719
1958,1662585.9381789912,1525685.8215035112,8.234167842501119
4493,1326946.7250139457,1184384.8039924782,10.743605476698342
4597,1978629.875232525,1884595.7322361069,4.752487778209017
3894,943469.8080245096,996938.3808808615,5.667226698892197
2540,989903.6448048713,1054356.1330664163,6.510986054026477
2178,1210610.162569622,1180646.0994049367,2.475120735900989
2709,678587.2437272832,582238.9303832632,14.198367893685514
1792,1568578.5117432624,1420265.707475366,9.45523626376003
398,894251.0686357756,968904.4149504183,8.348141694538882
1397,789043.8511966037,724820.4374812637,8.139397274048045
3119,988014.7560643204,1002452.3433370767,1.461272433851825
1084,1002192.5820706816,929384.8712894083,7.264842315120869
4762,943668.4823796287,834240.7362220939,11.595994589285546
3491,1259665.602981643,1262978.5728557697,0.2630039167763862
2926,747396.2531268047,803405.5586445644,7.493923776502662
739,1143621.3602567858,1280687.754720285,11.985295065905623
4871,1185160.8610785818,1021334.9039212517,13.823098833034084
3047,999146.8693743936,1067738.742110976,6.865044052985982
3231,1379456.0307108702,1315843.910807196,4.611391627386131
1709,810741.5185079774,827858.9938314836,2.111335725720312
3677,1455554.8290921585,1541698.1979118045,5.918249666580708
570,924271.7911283288,917024.3305674391,0.7841265556792723
2929,1309397.0494290392,1467862.138897405,12.102141939105808
1376,684049.9193111222,875210.618998541,27.945431216471565
1975,1417691.112792915,1504450.3799132435,6.1197581290757235
4249,1217320.7028266026,1368188.0680630961,12.393395174022876
473,1355022.282566689,1353022.7628920334,0.14756360101090124
4293,1231157.2551474404,1358859.5342861488,10.372540031323227
3440,1053338.5923717965,972619.1865853849,7.663196466072336
2577,1427551.1449668494,1542726.0291339108,8.06800404827079
4128,1095035.1060450382,1255905.2363120923,14.690865103683496
575,1007596.0425748295,959190.7831605249,4.804034292414343
176,714148.4147529015,826591.5407351842,15.745064143450978
4731,1628830.079642039,1613460.3267474966,0.9436068922499368
4861,1032043.2117639716,1044171.3750801468,1.1751604175028418
1813,1174311.5559111224,1085290.6877440065,7.580685697846729
3649,1530068.0120752782,1565495.844834919,2.3154416980189674
957,1462899.0314555492,1533678.8940969259,4.838328628254844
3627,1109665.563403899,1119386.993258452,0.8760684457695952
3595,1295014.6182810178,1396196.1359850648,7.813156413504722
3044,1142127.8842701877,1092879.7760571325,4.311960936364355
432,1012262.7116594331,872831.8237472293,13.774179993613563
2890,1368134.9976821383,1196653.2728090417,12.533976922132458
4518,981559.8116783198,991929.295981356,1.0564291833939148
3683,1399466.897763413,1285895.2572992258,8.115350255564744
2021,972536.6627723586,748578.9134745011,23.028206325860566
1577,1084539.3870624043,1043868.30727473,3.7500786299552025
3591,752950.606800692,783049.263405967,3.997427763975784
4870,1201110.2943628735,1205298.3834276488,0.34868480308853156
3184,482689.7033756664,683021.2998690279,41.50318415585675
2417,784503.3579188933,931965.786043481,18.796914842502584
3415,1262281.4856597355,1179819.8723370526,6.532743628065184
508,1638969.269045829,1700884.3614689251,3.77768476764312
2700,1204939.9039192782,1244110.6183061595,3.2508438188055453
917,1226586.921412926,1216291.960366021,0.8393176926300573
3739,1111360.3028116906,1082492.9361670204,2.5974804545058108
59,1172730.1557693179,1264806.2334412383,7.851429181636245
412,717213.2687989543,704463.7992858393,1.7776399388797246
4129,2187326.442764148,2216466.2910838053,1.3322130501395488
4311,1477595.9992480755,1529193.2800975959,3.4919748615844495
1033,1476386.9962728296,1437744.4645845774,2.6173714470397074
1937,1450769.8409873634,1426117.4981947965,1.699259392915764
1042,1768705.125279147,1667280.9304485312,5.734375582510308
516,1411749.1072165458,1454951.2683203984,3.060186890362655
2079,762391.7760956662,771738.4923323058,1.2259728566991641
2622,1510996.4352668852,1537621.451344058,1.7620833150721475
2639,964924.4932605559,841487.6822731439,12.792380320900476
1178,1319478.28736545,1278379.3774134303,3.114784861983623
4521,1795222.73568574,1756925.7473695362,2.1332722427657425
4921,1609092.3179234052,1543443.0525474455,4.079894276089924
3528,1407291.850814192,1630179.056143757,15.838022880656414
2012,1306056.5654300188,1211524.6062170654,7.237968225505519
2471,1335883.8311844515,1551262.5360836582,16.122562446784226
1938,1381442.7584597112,1450314.8112052735,4.985516216564314
3150,1574279.8139775426,1625175.8574979603,3.2329731391159036
3832,1246410.3405779821,1242070.5700147175,0.3481815275418995
490,988175.0073923124,997367.1895666094,0.9302180388627951
4168,1244789.0220019894,1212545.761589109,2.5902590594046004
1006,1628878.093809486,1608937.1701034429,1.2242121606170573
1031,1531447.285281367,1487878.8951944658,2.8449160807318608
1539,1660770.001712214,1632102.665088621,1.7261473048066658
627,1325503.4540826778,1330123.907533832,0.348581019304221
476,1242421.532051086,1137077.8852012288,8.47889738967641
3370,1752594.8209582944,1511459.7921500131,13.7587436596687
76,941594.3284107696,881992.0842275843,6.329928121357997
990,2185480.090688329,2051517.8459574338,6.129648368871813
3686,412057.44010888686,385026.5385727128,6.559983852986879
2222,879356.366048286,989316.2530158935,12.504587583956784
301,1564125.2379417687,1582154.6301921,1.1526821390629958
2967,1123753.7342014324,1195096.3515869132,6.348598915773894
3478,1637261.8540206803,1572744.9706463963,3.9405354260131142
4373,1562842.6380946643,1556745.2948553944,0.3901444131767149
2920,1283996.96848927,1321521.8912931117,2.9225086760129177
2570,1549303.4985165622,1353753.8546910258,12.621777722232771
1571,1129408.8701258716,1113462.9290711246,1.4118838160860037
2030,1055153.3195092094,871217.5954774781,17.432132433349736
3320,1775531.403945451,1755386.9187693587,1.134560905615564
2955,1617405.4247335158,1568217.8896589754,3.0411382528066246
4803,1504315.6188396232,1522375.8221835932,1.2005594516063736
181,1534889.8534666563,1663846.0641912743,8.401658948579366
2615,1746086.988928609,1778696.3997329893,1.8675708032386853
2089,1025417.8875194944,1126115.3480258458,9.820138865525402
3601,1521527.0421970466,1584673.5770164672,4.150207854882333
1566,1431517.43889219,1443347.660780603,0.8264113008338912
4584,1519928.4853517166,1410255.8708127905,7.215643077677273
4157,817938.7774108642,874156.6786441235,6.873118476081255
1327,1057799.2416354215,1028949.9059988409,2.727297818060238
2072,1591269.9928074004,1662099.0744410688,4.451103958084956
3105,912585.6211692464,1077600.4861893319,18.082124152762884
4055,935061.309297756,1036439.1456232164,10.841838424647964
430,1677204.246214425,1628981.1292012185,2.8752083785889315
1936,1591203.4900597422,1554043.9250053568,2.3353119375693607
1880,1838503.9942718488,1757053.5769199831,4.43025512077414
3264,1354609.2458295806,1330660.054714813,1.7679778274435805
1057,1563083.336016557,1608127.6301384894,2.8817589621757276
3736,670356.8953325775,594579.4742507404,11.304041415765917
3352,729781.569559095,840967.0871670502,15.23545157150641
3614,1445731.6259433646,1344556.0072375755,6.998229608470402
1538,1309937.3987664254,1095981.9765351345,16.333255500054722
4440,1048800.6512755358,1167056.7099109325,11.275360907868944
3245,1355545.587900736,1440669.6217098585,6.279688014104333
3842,1210573.8552657485,1274525.6416046498,5.282766190656125
3565,665266.9765732376,569307.9747418868,14.424134251429635
2571,828477.2913121369,771733.8045698698,6.8491300048064305
2282,1170705.1662407718,1182871.0920433784,1.039196388077144
1587,1202621.178416139,1359738.9864882268,13.06461343704367
2748,1392537.290354905,1370407.1362495236,1.5891965162197708
4226,1468752.6574269752,1348540.3417954696,8.184653489723637
2034,1296134.3945546895,1266319.5220868634,2.300291743902804
1736,1388782.8874013543,1331889.405774069,4.0966433373716535
4593,814378.4821120476,800907.725107342,1.654115046086423
1485,2186194.7925734245,2168997.0613009175,0.7866513693531908
2791,450307.01738072827,658900.3873928101,46.322478211730605
2344,1451930.6312860253,1380969.8303926238,4.887340990288845
655,1130415.4095168563,1035476.4712384529,8.398588472796972
2210,1472967.81431064,1351622.3268389232,8.238162863626965
4909,1399892.255685736,1317649.5790118743,5.874929041133611
4839,1577462.0339503873,1616204.0356421052,2.455970467618643
1593,1134055.4030579363,1358948.9697034745,19.8309153185216
1542,1411024.0439091797,1323093.3069236204,6.231696572791994
4759,1473372.1641704566,1551007.8146006372,5.269249163119035
1288,1526915.3490131241,1441772.9192472314,5.576106744943125
4360,856931.528435322,899577.904183419,4.976637494709212
3521,1771036.9245198532,1762679.356846055,0.47190250852979876
4957,1560693.0982718563,1621379.6343216328,3.888434959888925
2737,1124125.9206489702,1136225.6960247988,1.07637188624236
114,1175504.48633204,1137779.2583995773,3.2092797918770857
877,762144.9261238109,768945.9298400767,0.8923504550315611
3819,1543801.6545592959,1640900.1196626807,6.289568664253259
1046,1321888.2682999729,1360639.833409702,2.9315310559163894
3314,1111108.5012185795,1121190.9419865054,0.9074218005593762
3426,1108204.5868627557,1139553.7356078182,2.828823226026308
4118,1658571.8640212913,1662851.076034082,0.25800582450589005
3224,1453108.7938176685,1323923.2111997115,8.890289781989077
1488,1623100.8398756268,1567010.9076051805,3.455726895855979
4257,1520371.0075154612,1536868.5084909033,1.0850970515678129
1984,675489.7526839289,729978.8991633477,8.066613336903568
860,1060897.6894523955,1166675.0310102315,9.970550658135103
2434,1366988.2351681623,1418399.0543266516,3.7608823423535145
4949,1257101.592892312,1362314.640657208,8.369494427480921
255,1360623.694456931,1355870.1307342774,0.34936652522068923
3946,1242316.9909078022,1190004.7031873665,4.210864707099389
1866,1386473.3653813815,1196764.5057213646,13.68283476602041
723,1469354.7823322408,1360135.2054463746,7.433165781276249
2658,502553.05218755367,531002.0993108163,5.660904256660522
2433,631656.4745826736,677054.1294826041,7.187079801552583
4037,1491290.0486560613,1533608.0952371396,2.8376804780005744
4064,1286974.6967228483,1192671.4415616444,7.327514317207454
688,1250866.566789625,1334040.3769732104,6.649295167993234
36,1233220.009477811,1332262.5136534534,8.031211253017263
2276,828127.0276465778,916325.8262700229,10.650394888582957
1358,1455691.796506957,1338477.7626283565,8.052118872955418
1010,1567368.284951169,1499879.4953820948,4.3058667332404825
1727,319495.66759175994,470502.6180971265,47.26416218523432
4414,1440897.4124288629,1411993.7137277247,2.0059511837429382
4296,962183.8029974956,1050070.4741886277,9.134083417049663
2395,1487855.537964487,1263869.1197033478,15.054312232998889
2236,1940225.907504852,1728984.3087167637,10.887474390018161
742,1056984.1817528317,1218389.6705807261,15.270378839561289
951,1378863.6883772104,1483392.6166711384,7.580802161593544
40,1026817.399788458,930105.9744540052,9.418561211991245
979,1365036.083757255,1499578.609528306,9.856334742501701
439,1194709.6278581591,1146152.4329266795,4.0643511861984045
1845,1884674.2407271257,2016436.2201211983,6.991233633205366
1246,1741052.959622036,1756189.4655761365,0.8693880258178068
2207,1614916.4686238212,1564193.4354057694,3.1409075455943722
2515,1798232.8027843037,1715130.9162439816,4.621308565367667
2155,547794.5711922585,653907.2600910361,19.37089092866081
2197,1754576.1455501278,1708448.7089697234,2.6289788959795564
3533,1167421.7390277584,1216009.929711727,4.162008386483652
4802,1384798.0105584608,1346411.5836266056,2.7719874407080356
2685,831471.5304107015,855335.531655422,2.8700924050800523
4326,1768036.3340765315,1737159.334499199,1.7464007374859738
925,1116193.292966236,1312798.0826259302,17.613865886725183
1797,1135465.473230903,1336432.230645203,17.69906370137882
1611,1426832.048925821,1465494.7239502585,2.7096864731587975
3751,1324377.6087338962,1274595.8331720405,3.758880793027524
3816,1446982.7614704303,1359632.6979120085,6.036703814609116
3464,1323959.799106813,1270358.7727973694,4.0485388110428016
4869,1032346.8698248024,1147283.8470508335,11.13356184685646
169,1007478.7484311544,1072904.3269352857,6.493990925963647
3876,716344.6279481957,798241.412625371,11.43259563650946
3174,1267803.3168403537,1135114.598592997,10.466033373224343
859,999814.8898140816,984331.0873893988,1.548666916489114
2421,1314359.4543807416,1381774.593864765,5.129125009093192
4830,1099351.353851397,1201892.1997300158,9.327395242602263
342,1123851.141411446,1051171.8565604538,6.466985010106789
3505,841276.5860989693,844684.8629125943,0.4051315429363504
1123,1084255.6782722834,775822.6289030649,28.44652378124446
2390,1409318.5774674288,1254554.437026471,10.98148728863504
740,1060241.1998264685,1117407.9290912012,5.391860764709885
3442,1575492.4962905662,1602771.8927202113,1.7314837419964473
2924,1508856.4243147469,1626519.4548426755,7.79815949561707
2452,1501622.125499602,1462362.133690319,2.6145054166820296
3870,1277112.116945467,1190306.5865845354,6.797017208524234
861,1848633.7242772903,1793713.658311572,2.970846265784151
2986,1718625.9452745786,1782767.7233394282,3.732154646053703
1155,1248130.5205878613,1137729.6075451258,8.84530193130262
